URL,辞書名,巻,頁,面
https://dl.ndl.go.jp/info:ndljp/pid/3438195/14,天治本新撰字鏡,1,1,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/15,天治本新撰字鏡,1,1,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/15,天治本新撰字鏡,1,2,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/16,天治本新撰字鏡,1,2,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/16,天治本新撰字鏡,1,3,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/17,天治本新撰字鏡,1,3,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/17,天治本新撰字鏡,1,4,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/18,天治本新撰字鏡,1,4,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/18,天治本新撰字鏡,1,5,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/19,天治本新撰字鏡,1,5,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/19,天治本新撰字鏡,1,6,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/20,天治本新撰字鏡,1,6,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/20,天治本新撰字鏡,1,7,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/21,天治本新撰字鏡,1,7,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/21,天治本新撰字鏡,1,8,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/22,天治本新撰字鏡,1,8,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/22,天治本新撰字鏡,1,9,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/23,天治本新撰字鏡,1,9,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/23,天治本新撰字鏡,1,10,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/24,天治本新撰字鏡,1,10,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/24,天治本新撰字鏡,1,11,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/25,天治本新撰字鏡,1,11,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/25,天治本新撰字鏡,1,12,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/26,天治本新撰字鏡,1,12,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/26,天治本新撰字鏡,1,13,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/27,天治本新撰字鏡,1,13,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/27,天治本新撰字鏡,1,14,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/28,天治本新撰字鏡,1,14,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/28,天治本新撰字鏡,1,15,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/29,天治本新撰字鏡,1,15,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/29,天治本新撰字鏡,1,16,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/30,天治本新撰字鏡,1,16,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/30,天治本新撰字鏡,1,17,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/31,天治本新撰字鏡,1,17,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/31,天治本新撰字鏡,1,18,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/32,天治本新撰字鏡,1,18,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/32,天治本新撰字鏡,1,19,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/33,天治本新撰字鏡,1,19,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/33,天治本新撰字鏡,1,20,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/34,天治本新撰字鏡,1,20,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/34,天治本新撰字鏡,1,21,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/35,天治本新撰字鏡,1,21,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/35,天治本新撰字鏡,1,22,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/36,天治本新撰字鏡,1,22,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/36,天治本新撰字鏡,1,23,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/37,天治本新撰字鏡,1,23,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/37,天治本新撰字鏡,1,24,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/38,天治本新撰字鏡,1,24,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/38,天治本新撰字鏡,1,25,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/39,天治本新撰字鏡,1,25,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/39,天治本新撰字鏡,1,26,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/40,天治本新撰字鏡,1,26,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/40,天治本新撰字鏡,1,27,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/41,天治本新撰字鏡,1,27,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/41,天治本新撰字鏡,1,28,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/42,天治本新撰字鏡,1,28,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/42,天治本新撰字鏡,1,29,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/43,天治本新撰字鏡,1,29,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/43,天治本新撰字鏡,1,30,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/44,天治本新撰字鏡,1,30,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/44,天治本新撰字鏡,1,31,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/45,天治本新撰字鏡,1,31,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/45,天治本新撰字鏡,1,32,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/46,天治本新撰字鏡,1,32,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/46,天治本新撰字鏡,1,33,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/47,天治本新撰字鏡,1,33,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/47,天治本新撰字鏡,1,34,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/48,天治本新撰字鏡,1,34,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/48,天治本新撰字鏡,1,35,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/49,天治本新撰字鏡,1,35,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/49,天治本新撰字鏡,1,36,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/50,天治本新撰字鏡,1,36,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/51,天治本新撰字鏡,2,1,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/52,天治本新撰字鏡,2,1,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/52,天治本新撰字鏡,2,2,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/53,天治本新撰字鏡,2,2,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/53,天治本新撰字鏡,2,3,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/54,天治本新撰字鏡,2,3,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/54,天治本新撰字鏡,2,4,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/55,天治本新撰字鏡,2,4,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/55,天治本新撰字鏡,2,5,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/56,天治本新撰字鏡,2,5,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/56,天治本新撰字鏡,2,6,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/57,天治本新撰字鏡,2,6,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/57,天治本新撰字鏡,2,7,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/58,天治本新撰字鏡,2,7,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/58,天治本新撰字鏡,2,8,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/59,天治本新撰字鏡,2,8,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/59,天治本新撰字鏡,2,9,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/60,天治本新撰字鏡,2,9,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/60,天治本新撰字鏡,2,10,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/61,天治本新撰字鏡,2,10,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/61,天治本新撰字鏡,2,11,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/62,天治本新撰字鏡,2,11,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/62,天治本新撰字鏡,2,12,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/63,天治本新撰字鏡,2,12,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/63,天治本新撰字鏡,2,13,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/64,天治本新撰字鏡,2,13,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/64,天治本新撰字鏡,2,14,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/65,天治本新撰字鏡,2,14,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/65,天治本新撰字鏡,2,15,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/66,天治本新撰字鏡,2,15,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/66,天治本新撰字鏡,2,16,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/67,天治本新撰字鏡,2,16,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/67,天治本新撰字鏡,2,17,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/68,天治本新撰字鏡,2,17,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/68,天治本新撰字鏡,2,18,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/69,天治本新撰字鏡,2,18,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/69,天治本新撰字鏡,2,19,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/70,天治本新撰字鏡,2,19,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/70,天治本新撰字鏡,2,20,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/71,天治本新撰字鏡,2,20,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/71,天治本新撰字鏡,2,21,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/72,天治本新撰字鏡,2,21,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/72,天治本新撰字鏡,2,22,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/73,天治本新撰字鏡,2,22,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/73,天治本新撰字鏡,2,23,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/74,天治本新撰字鏡,2,23,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/74,天治本新撰字鏡,2,24,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/75,天治本新撰字鏡,2,24,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/75,天治本新撰字鏡,2,25,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/76,天治本新撰字鏡,2,25,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/76,天治本新撰字鏡,2,26,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/77,天治本新撰字鏡,2,26,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/77,天治本新撰字鏡,2,27,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/78,天治本新撰字鏡,2,27,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/78,天治本新撰字鏡,2,28,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/79,天治本新撰字鏡,2,28,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/79,天治本新撰字鏡,2,29,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/80,天治本新撰字鏡,2,29,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/80,天治本新撰字鏡,2,30,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438195/81,天治本新撰字鏡,2,30,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/3,天治本新撰字鏡,3,1,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/4,天治本新撰字鏡,3,1,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/4,天治本新撰字鏡,3,2,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/5,天治本新撰字鏡,3,2,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/5,天治本新撰字鏡,3,3,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/6,天治本新撰字鏡,3,3,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/6,天治本新撰字鏡,3,4,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/7,天治本新撰字鏡,3,4,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/7,天治本新撰字鏡,3,5,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/8,天治本新撰字鏡,3,5,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/8,天治本新撰字鏡,3,6,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/9,天治本新撰字鏡,3,6,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/9,天治本新撰字鏡,3,7,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/10,天治本新撰字鏡,3,7,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/10,天治本新撰字鏡,3,8,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/11,天治本新撰字鏡,3,8,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/11,天治本新撰字鏡,3,9,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/12,天治本新撰字鏡,3,9,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/12,天治本新撰字鏡,3,10,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/13,天治本新撰字鏡,3,10,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/13,天治本新撰字鏡,3,11,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/14,天治本新撰字鏡,3,11,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/14,天治本新撰字鏡,3,12,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/15,天治本新撰字鏡,3,12,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/15,天治本新撰字鏡,3,13,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/16,天治本新撰字鏡,3,13,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/16,天治本新撰字鏡,3,14,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/17,天治本新撰字鏡,3,14,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/17,天治本新撰字鏡,3,15,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/18,天治本新撰字鏡,3,15,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/18,天治本新撰字鏡,3,16,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/19,天治本新撰字鏡,3,16,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/19,天治本新撰字鏡,3,17,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/20,天治本新撰字鏡,3,17,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/20,天治本新撰字鏡,3,18,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/21,天治本新撰字鏡,3,18,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/21,天治本新撰字鏡,3,19,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/22,天治本新撰字鏡,3,19,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/22,天治本新撰字鏡,3,20,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/23,天治本新撰字鏡,3,20,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/23,天治本新撰字鏡,3,21,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/24,天治本新撰字鏡,3,21,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/24,天治本新撰字鏡,3,22,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/25,天治本新撰字鏡,3,22,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/25,天治本新撰字鏡,3,23,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/26,天治本新撰字鏡,3,23,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/26,天治本新撰字鏡,3,24,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/27,天治本新撰字鏡,3,24,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/27,天治本新撰字鏡,3,25,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/28,天治本新撰字鏡,3,25,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/28,天治本新撰字鏡,3,26,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/29,天治本新撰字鏡,3,26,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/29,天治本新撰字鏡,3,27,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/30,天治本新撰字鏡,3,27,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/30,天治本新撰字鏡,3,28,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/31,天治本新撰字鏡,3,28,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/32,天治本新撰字鏡,4,1,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/33,天治本新撰字鏡,4,1,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/33,天治本新撰字鏡,4,2,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/34,天治本新撰字鏡,4,2,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/34,天治本新撰字鏡,4,3,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/35,天治本新撰字鏡,4,3,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/35,天治本新撰字鏡,4,4,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/36,天治本新撰字鏡,4,4,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/36,天治本新撰字鏡,4,5,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/37,天治本新撰字鏡,4,5,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/37,天治本新撰字鏡,4,6,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/38,天治本新撰字鏡,4,6,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/38,天治本新撰字鏡,4,7,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/39,天治本新撰字鏡,4,7,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/39,天治本新撰字鏡,4,8,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/40,天治本新撰字鏡,4,8,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/40,天治本新撰字鏡,4,9,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/41,天治本新撰字鏡,4,9,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/41,天治本新撰字鏡,4,10,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/42,天治本新撰字鏡,4,10,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/42,天治本新撰字鏡,4,11,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/43,天治本新撰字鏡,4,11,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/43,天治本新撰字鏡,4,12,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/44,天治本新撰字鏡,4,12,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/44,天治本新撰字鏡,4,13,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/45,天治本新撰字鏡,4,13,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/45,天治本新撰字鏡,4,14,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/46,天治本新撰字鏡,4,14,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/46,天治本新撰字鏡,4,15,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/47,天治本新撰字鏡,4,15,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/47,天治本新撰字鏡,4,16,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/48,天治本新撰字鏡,4,16,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/48,天治本新撰字鏡,4,17,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/49,天治本新撰字鏡,4,17,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/49,天治本新撰字鏡,4,18,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/50,天治本新撰字鏡,4,18,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/50,天治本新撰字鏡,4,19,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/51,天治本新撰字鏡,4,19,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/51,天治本新撰字鏡,4,20,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/52,天治本新撰字鏡,4,20,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/52,天治本新撰字鏡,4,21,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/53,天治本新撰字鏡,4,21,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/53,天治本新撰字鏡,4,22,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/54,天治本新撰字鏡,4,22,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/54,天治本新撰字鏡,4,23,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/55,天治本新撰字鏡,4,23,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/55,天治本新撰字鏡,4,24,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/56,天治本新撰字鏡,4,24,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/56,天治本新撰字鏡,4,25,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/57,天治本新撰字鏡,4,25,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/57,天治本新撰字鏡,4,26,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438196/58,天治本新撰字鏡,4,26,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/3,天治本新撰字鏡,5,1,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/4,天治本新撰字鏡,5,1,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/4,天治本新撰字鏡,5,2,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/5,天治本新撰字鏡,5,2,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/5,天治本新撰字鏡,5,3,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/6,天治本新撰字鏡,5,3,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/6,天治本新撰字鏡,5,4,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/7,天治本新撰字鏡,5,4,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/7,天治本新撰字鏡,5,5,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/8,天治本新撰字鏡,5,5,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/8,天治本新撰字鏡,5,6,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/9,天治本新撰字鏡,5,6,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/9,天治本新撰字鏡,5,7,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/10,天治本新撰字鏡,5,7,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/10,天治本新撰字鏡,5,8,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/11,天治本新撰字鏡,5,8,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/11,天治本新撰字鏡,5,9,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/12,天治本新撰字鏡,5,9,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/12,天治本新撰字鏡,5,10,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/13,天治本新撰字鏡,5,10,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/13,天治本新撰字鏡,5,11,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/14,天治本新撰字鏡,5,11,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/14,天治本新撰字鏡,5,12,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/15,天治本新撰字鏡,5,12,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/15,天治本新撰字鏡,5,13,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/16,天治本新撰字鏡,5,13,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/16,天治本新撰字鏡,5,14,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/17,天治本新撰字鏡,5,14,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/17,天治本新撰字鏡,5,15,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/18,天治本新撰字鏡,5,15,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/18,天治本新撰字鏡,5,16,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/19,天治本新撰字鏡,5,16,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/19,天治本新撰字鏡,5,17,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/20,天治本新撰字鏡,5,17,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/20,天治本新撰字鏡,5,18,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/21,天治本新撰字鏡,5,18,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/21,天治本新撰字鏡,5,19,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/22,天治本新撰字鏡,5,19,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/22,天治本新撰字鏡,5,20,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/23,天治本新撰字鏡,5,20,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/23,天治本新撰字鏡,5,21,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/24,天治本新撰字鏡,5,21,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/24,天治本新撰字鏡,5,22,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/25,天治本新撰字鏡,5,22,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/25,天治本新撰字鏡,5,23,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/26,天治本新撰字鏡,5,23,ウ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/26,天治本新撰字鏡,5,24,オ
https://dl.ndl.go.jp/info:ndljp/pid/3438197/27,天治本新撰字鏡,5,24,ウ
